Unnamed: 0,name,subscribers,view_count,view_mean,video_count,category,youtube_since,view_ratio,coef_subscribers_viewmean
947,Troom Troom PT,12400000,4365492072,159696,2672,Howto&Style,2015,352.0558122580645,0.024133821284519068
948,Timba Vk,12400000,2800522258,1379740,989,Gaming,2012,225.8485691935484,0.1714734475140664
949,LOUD,12400000,2382650268,604512,1164,Gaming,2019,192.14921516129033,0.1714734475140664
950,colinfurze,12400000,1599006607,9087997,381,Entertainment,2006,128.95214572580645,0.3682946839412337
951,People Vs Food,12400000,1113896647,121497,572,Entertainment,2013,89.83037475806452,0.3682946839412337
952,DisneyChannelUK,12400000,12558228909,38118576,4405,Music,2007,1012.7603958870968,0.050865397833699845
953,TKOR,12400000,3386045948,209121,1528,Education,2010,273.06822161290324,1.097713668156555
955,Yair17,12400000,1385589361,846348,1089,Gaming,2014,111.7410775,0.1714734475140664
956,Troom Troom Indonesia,12400000,5328826451,6008390,1834,People&Blogs,2019,429.74406862903226,0.7402969231068015
957,Wave Music Bhakti,12400000,5118781925,1791980,19758,Music,2011,412.8049939516129,0.050865397833699845
958,Quantum Tech HD,12400000,4246020737,289312,446,Science&Technology,2015,342.4210271774194,0.40317098133125906
959,Hero Movies 2023,12300000,1680942847,1583061,623,People&Blogs,2017,136.66202008130082,0.7402969231068015
960,Avril Lavigne,12300000,6127839556,970221,194,Music,2005,498.1983378861789,0.050865397833699845
961,SR Toys Collection,12300000,4025826459,4630406,984,Entertainment,2012,327.3029641463415,0.3682946839412337
962,Flowers Comedy,12300000,11392567010,1205372,11513,Entertainment,2015,926.2249601626016,0.3682946839412337
963,Bela BagunÃ§a,12300000,2866881331,307355,1053,People&Blogs,2015,233.07978300813008,0.7402969231068015
964,First We Feast,12300000,2859245063,3970394,1001,Howto&Style,2014,232.4589482113821,0.024133821284519068
965,bharatzkitchen HINDI,12300000,2271753456,452389,712,Howto&Style,2016,184.69540292682927,0.024133821284519068
966,Ice Cream Rolls,12300000,1591400594,233446,1869,Entertainment,2011,129.38216211382112,0.3682946839412337
969,Peet Montzingo,12300000,9180113668,476117,300,People&Blogs,2014,746.3507047154471,0.7402969231068015
970,DaniRep | +6 VÃ­deos Diarios De GTA 5 Online!,12300000,6840341573,345653,12263,Gaming,2012,556.1253311382114,0.1714734475140664
971,Ian Boggs,12300000,8513664531,1476667,1252,Entertainment,2010,692.1678480487805,0.3682946839412337
972,XOMG POP!,12300000,2610848966,1897520,178,Entertainment,2015,212.26414357723579,0.3682946839412337
973,Zee Kids,12200000,7513104803,16456518,1172,Film&Animation,2012,615.8282625409836,0.5261173000667103
974,Gustavo ParÃ³dias,12200000,2506376546,4615209,887,Comedy,2014,205.44070049180328,0.6820464845369754
975,Right to Shiksha,12300000,7520280943,10089163,1898,Education,2020,611.4049547154472,1.097713668156555
976,Zee Tamil,12200000,11013320094,1285019,98751,Entertainment,2008,902.7311552459016,0.3682946839412337
977,Susy Mouriz,12200000,5809180491,2480355,1221,Entertainment,2017,476.16233532786885,0.3682946839412337
978,Make Joke Of,12200000,2086207539,5756084,59,Comedy,2017,171.00061795081967,0.6820464845369754
979,GoldminesAction,12200000,1292522130,2449038,879,Film&Animation,2015,105.9444368852459,0.5261173000667103
980,The Vishal bhatt,12200000,8688904253,13290061,971,Comedy,2021,712.2052666393442,0.6820464845369754
981,eltrece,12200000,11888772880,90521,163703,Entertainment,2014,974.4895803278689,0.3682946839412337
982,NATTI NATASHA,12200000,7913442775,1132368,197,Music,2015,648.6428504098361,0.050865397833699845
983,123 GO!,12200000,4705635283,628114,532,People&Blogs,2019,385.70781008196724,0.7402969231068015
984,Panda,12200000,2180623385,587480,1486,,2018,178.73962172131147,0.0
985,Kylie Jenner,12200000,789797370,1777781,155,People&Blogs,2015,64.7374893442623,0.7402969231068015
986,ì¤ê¸°ìSULGI,12200000,3305707051,127106,656,People&Blogs,2012,270.9595943442623,0.7402969231068015
987,Luan Santana,12100000,5679234340,8025172,394,Music,2009,469.3582099173554,0.050865397833699845
988,MBC ÙØµØ±,12100000,6763533568,515833,43593,Entertainment,2012,558.9697163636364,0.3682946839412337
990,POCOYÃ en ESPAÃOL - Canal Oficial,12100000,9042171657,681669,1718,Film&Animation,2007,747.2869138016529,0.5261173000667103
991,Mor Haryanvi,12100000,6136830632,2382483,413,Music,2015,507.1760852892562,0.050865397833699845
992,Lulu99,12100000,2275229415,656971,563,Entertainment,2015,188.0354888429752,0.3682946839412337
993,Nat and Essie,12100000,7223312696,3506390,1153,Film&Animation,2015,596.9679914049586,0.5261173000667103
994,ARY News,12100000,6575484290,457956,76304,News&Politics,2013,543.4284537190083,-0.00793467772677302
995,Wild 'N Out,12100000,4874369002,966482,1502,Entertainment,2006,402.84041338842974,0.3682946839412337
996,LipaoGamer,12100000,4164652102,2133110,11501,Gaming,2011,344.1861241322314,0.1714734475140664
997,Black Eyed Peas,12100000,10698945790,7786915,96,Music,2007,884.2103958677686,0.050865397833699845
998,Ð¡Ð¢Ð¡,12100000,10450163034,803832,10748,People&Blogs,2007,863.6498375206612,0.7402969231068015
999,RobTopGames,12000000,368308723,6082589,39,Gaming,2012,30.692393583333335,0.1714734475140664
